sent_text,lemmas_and_tags,link,author,name
"— Я согласна с тобой встречаться, если ты немедленно снимешь рубашку, — выпалила Гермиона и сама обомлела от своих слов.","[['—', '—', 'None'], ['Я', 'я', 'NPRO'], ['согласна', 'согласный', 'ADJ'], ['с', 'с', 'PREP'], ['тобой', 'ты', 'NPRO'], ['встречаться', 'встречаться', 'VERB'], [',', ',', 'None'], ['если', 'если', 'CONJ'], ['ты', 'ты', 'NPRO'], ['немедленно', 'немедленно', 'ADVB'], ['снимешь', 'снять', 'VERB'], ['рубашку', 'рубашка', 'NOUN'], [',', ',', 'None'], ['—', '—', 'None'], ['выпалила', 'выпалить', 'VERB'], ['Гермиона', 'гермиона', 'NOUN'], ['и', 'и', 'CONJ'], ['сама', 'сам', 'ADJ'], ['обомлела', 'обомлеть', 'VERB'], ['от', 'от', 'PREP'], ['своих', 'свой', 'ADJ'], ['слов', 'слово', 'NOUN'], ['.', '.', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
"Если бы она — правильная гриффиндорская девочка — однажды сказала что-то подобное Рону, это было бы последним днем их отношений.","[['Если', 'если', 'CONJ'], ['бы', 'бы', 'PRCL'], ['она', 'она', 'NPRO'], ['—', '—', 'None'], ['правильная', 'правильный', 'ADJ'], ['гриффиндорская', 'гриффиндорский', 'ADJ'], ['девочка', 'девочка', 'NOUN'], ['—', '—', 'None'], ['однажды', 'однажды', 'ADVB'], ['сказала', 'сказать', 'VERB'], ['что-то', 'что-то', 'NPRO'], ['подобное', 'подобный', 'ADJ'], ['Рону', 'рон', 'NOUN'], [',', ',', 'None'], ['это', 'это', 'PRCL'], ['было', 'быть', 'VERB'], ['бы', 'бы', 'PRCL'], ['последним', 'последний', 'ADJ'], ['днем', 'днём', 'ADVB'], ['их', 'они', 'NPRO'], ['отношений', 'отношение', 'NOUN'], ['.', '.', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
Как у нее вообще язык повернулся такое ляпнуть?,"[['Как', 'как', 'CONJ'], ['у', 'у', 'PREP'], ['нее', 'нея', 'NOUN'], ['вообще', 'вообще', 'ADVB'], ['язык', 'язык', 'NOUN'], ['повернулся', 'повернуться', 'VERB'], ['такое', 'такой', 'ADJ'], ['ляпнуть', 'ляпнуть', 'VERB'], ['?', '?', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
Вот сейчас Забини ей скажет…,"[['Вот', 'вот', 'PRCL'], ['сейчас', 'сейчас', 'ADVB'], ['Забини', 'забиня', 'NOUN'], ['ей', 'она', 'NPRO'], ['скажет…', 'скажет…', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
Но слизеринец — это настоящий диагноз.,"[['Но', 'но', 'CONJ'], ['слизеринец', 'слизеринец', 'NOUN'], ['—', '—', 'None'], ['это', 'это', 'PRCL'], ['настоящий', 'настоящий', 'ADJ'], ['диагноз', 'диагноз', 'NOUN'], ['.', '.', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
"Ни о чем больше не спрашивая,  лишь вызывающе глядя ей прямо в глаза, Блейз ухмыльнулся и совершенно спокойно принялся развязывать тесемки мантии, а затем поочередно расстегивать мелкие пуговицы.","[['Ни', 'ни', 'PRCL'], ['о', 'о', 'PREP'], ['чем', 'чем', 'CONJ'], ['больше', 'большой', 'COMP'], ['не', 'не', 'PRCL'], ['спрашивая', 'спрашивать', 'GRND'], [',', ',', 'None'], ['лишь', 'лишь', 'PRCL'], ['вызывающе', 'вызывающе', 'ADVB'], ['глядя', 'глядеть', 'GRND'], ['ей', 'она', 'NPRO'], ['прямо', 'прямо', 'ADVB'], ['в', 'в', 'PREP'], ['глаза', 'глаз', 'NOUN'], [',', ',', 'None'], ['Блейз', 'блейза', 'NOUN'], ['ухмыльнулся', 'ухмыльнуться', 'VERB'], ['и', 'и', 'CONJ'], ['совершенно', 'совершенно', 'ADVB'], ['спокойно', 'спокойно', 'ADVB'], ['принялся', 'приняться', 'VERB'], ['развязывать', 'развязывать', 'VERB'], ['тесемки', 'тесёмка', 'NOUN'], ['мантии', 'мантия', 'NOUN'], [',', ',', 'None'], ['а', 'а', 'CONJ'], ['затем', 'затем', 'ADVB'], ['поочередно', 'поочерёдно', 'ADVB'], ['расстегивать', 'расстёгивать', 'VERB'], ['мелкие', 'мелкий', 'ADJ'], ['пуговицы', 'пуговица', 'NOUN'], ['.', '.', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
"Белоснежная рубашка соскользнула вниз, повисла на бедрах, и гермиониному взору предстал великолепный рельефный торс.","[['Белоснежная', 'белоснежный', 'ADJ'], ['рубашка', 'рубашка', 'NOUN'], ['соскользнула', 'соскользнуть', 'VERB'], ['вниз', 'вниз', 'ADVB'], [',', ',', 'None'], ['повисла', 'повиснуть', 'VERB'], ['на', 'на', 'PREP'], ['бедрах', 'бедро', 'NOUN'], [',', ',', 'None'], ['и', 'и', 'CONJ'], ['гермиониному', 'гермионин', 'ADJ'], ['взору', 'взор', 'NOUN'], ['предстал', 'предстать', 'VERB'], ['великолепный', 'великолепный', 'ADJ'], ['рельефный', 'рельефный', 'ADJ'], ['торс', 'торс', 'NOUN'], ['.', '.', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
"— Ну что, я прошел тест? — спросил он с легкой тревогой, пока она с облегчением блуждала взглядом по упругим мускулам и гладкой оливковой коже.","[['—', '—', 'None'], ['Ну', 'ну', 'PRCL'], ['что', 'что', 'CONJ'], [',', ',', 'None'], ['я', 'я', 'NPRO'], ['прошел', 'пройти', 'VERB'], ['тест', 'тест', 'NOUN'], ['?', '?', 'None'], ['—', '—', 'None'], ['спросил', 'спросить', 'VERB'], ['он', 'он', 'NPRO'], ['с', 'с', 'PREP'], ['легкой', 'лёгкий', 'ADJ'], ['тревогой', 'тревога', 'NOUN'], [',', ',', 'None'], ['пока', 'пока', 'ADVB'], ['она', 'она', 'NPRO'], ['с', 'с', 'PREP'], ['облегчением', 'облегчение', 'NOUN'], ['блуждала', 'блуждать', 'VERB'], ['взглядом', 'взгляд', 'NOUN'], ['по', 'по', 'PREP'], ['упругим', 'упругий', 'ADJ'], ['мускулам', 'мускул', 'NOUN'], ['и', 'и', 'CONJ'], ['гладкой', 'гладкий', 'ADJ'], ['оливковой', 'оливковый', 'ADJ'], ['коже', 'кожа', 'NOUN'], ['.', '.', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
"Гермиона смогла лишь кивнуть, тупо уставившись на сжавшийся темный сосок.","[['Гермиона', 'гермиона', 'NOUN'], ['смогла', 'смочь', 'VERB'], ['лишь', 'лишь', 'PRCL'], ['кивнуть', 'кивнуть', 'VERB'], [',', ',', 'None'], ['тупо', 'тупо', 'ADVB'], ['уставившись', 'уставиться', 'GRND'], ['на', 'на', 'PREP'], ['сжавшийся', 'сжаться', 'PRT'], ['темный', 'тёмный', 'ADJ'], ['сосок', 'соска', 'NOUN'], ['.', '.', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
"— Может, тоже разденешься? — вежливо предложил Блейз, пряча в глубине синих глаз нервную усмешку.","[['—', '—', 'None'], ['Может', 'мочь', 'VERB'], [',', ',', 'None'], ['тоже', 'тоже', 'ADVB'], ['разденешься', 'раздеться', 'VERB'], ['?', '?', 'None'], ['—', '—', 'None'], ['вежливо', 'вежливый', 'ADJ'], ['предложил', 'предложить', 'VERB'], ['Блейз', 'блейза', 'NOUN'], [',', ',', 'None'], ['пряча', 'прятать', 'GRND'], ['в', 'в', 'PREP'], ['глубине', 'глубина', 'NOUN'], ['синих', 'синий', 'ADJ'], ['глаз', 'глаз', 'NOUN'], ['нервную', 'нервный', 'ADJ'], ['усмешку', 'усмешка', 'NOUN'], ['.', '.', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
"— Как-нибудь в другой раз, — отмахнулась она от такого роскошного предложения и удивилась сама себе: девушка, которая сейчас стояла рядом с полуголым Забини  — это была не она: это был кто-то более смелый, легкий, раскованный и свободный.","[['—', '—', 'None'], ['Как-нибудь', 'как-нибудь', 'ADVB'], ['в', 'в', 'PREP'], ['другой', 'другой', 'ADJ'], ['раз', 'раз', 'NOUN'], [',', ',', 'None'], ['—', '—', 'None'], ['отмахнулась', 'отмахнуться', 'VERB'], ['она', 'она', 'NPRO'], ['от', 'от', 'PREP'], ['такого', 'такой', 'ADJ'], ['роскошного', 'роскошный', 'ADJ'], ['предложения', 'предложение', 'NOUN'], ['и', 'и', 'CONJ'], ['удивилась', 'удивиться', 'VERB'], ['сама', 'сам', 'ADJ'], ['себе', 'себя', 'NPRO'], [':', ':', 'None'], ['девушка', 'девушка', 'NOUN'], [',', ',', 'None'], ['которая', 'который', 'ADJ'], ['сейчас', 'сейчас', 'ADVB'], ['стояла', 'стоялый', 'ADJ'], ['рядом', 'ряд', 'NOUN'], ['с', 'с', 'PREP'], ['полуголым', 'полуголый', 'ADJ'], ['Забини', 'забиня', 'NOUN'], ['—', '—', 'None'], ['это', 'это', 'PRCL'], ['была', 'быть', 'VERB'], ['не', 'не', 'PRCL'], ['она', 'она', 'NPRO'], [':', ':', 'None'], ['это', 'это', 'PRCL'], ['был', 'быть', 'VERB'], ['кто-то', 'кто-то', 'NPRO'], ['более', 'более', 'ADVB'], ['смелый', 'смелый', 'ADJ'], [',', ',', 'None'], ['легкий', 'лёгкий', 'ADJ'], [',', ',', 'None'], ['раскованный', 'раскованный', 'ADJ'], ['и', 'и', 'CONJ'], ['свободный', 'свободный', 'ADJ'], ['.', '.', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
"Почти такой же, как Гарри.","[['Почти', 'почти', 'ADVB'], ['такой', 'такой', 'ADJ'], ['же', 'же', 'PRCL'], [',', ',', 'None'], ['как', 'как', 'CONJ'], ['Гарри', 'гарри', 'NOUN'], ['.', '.', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
"— Ловлю на слове, — протянул Блейз, начиная одеваться.","[['—', '—', 'None'], ['Ловлю', 'ловить', 'VERB'], ['на', 'на', 'PREP'], ['слове', 'слово', 'NOUN'], [',', ',', 'None'], ['—', '—', 'None'], ['протянул', 'протянуть', 'VERB'], ['Блейз', 'блейза', 'NOUN'], [',', ',', 'None'], ['начиная', 'начинать', 'GRND'], ['одеваться', 'одеваться', 'VERB'], ['.', '.', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
"— Зайдешь? — он кивнул внутрь дверного проема, откуда раздавались оживленные голоса, и застегнул пуговицу на вороте.","[['—', '—', 'None'], ['Зайдешь', 'зайти', 'VERB'], ['?', '?', 'None'], ['—', '—', 'None'], ['он', 'он', 'NPRO'], ['кивнул', 'кивнуть', 'VERB'], ['внутрь', 'внутрь', 'ADVB'], ['дверного', 'дверной', 'ADJ'], ['проема', 'проём', 'NOUN'], [',', ',', 'None'], ['откуда', 'откуда', 'ADVB'], ['раздавались', 'раздаваться', 'VERB'], ['оживленные', 'оживлённый', 'ADJ'], ['голоса', 'голос', 'NOUN'], [',', ',', 'None'], ['и', 'и', 'CONJ'], ['застегнул', 'застегнуть', 'VERB'], ['пуговицу', 'пуговица', 'NOUN'], ['на', 'на', 'PREP'], ['вороте', 'ворот', 'NOUN'], ['.', '.', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
— Твой Поттер как раз у нас.,"[['—', '—', 'None'], ['Твой', 'твой', 'ADJ'], ['Поттер', 'поттер', 'NOUN'], ['как', 'как', 'CONJ'], ['раз', 'раз', 'NOUN'], ['у', 'у', 'PREP'], ['нас', 'мы', 'NPRO'], ['.', '.', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
Скучно не будет.,"[['Скучно', 'скучно', 'ADVB'], ['не', 'не', 'PRCL'], ['будет', 'быть', 'VERB'], ['.', '.', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
"Гермиона неуверенно шагнула следом за ним вглубь зеленой комнаты, и тут же наткнулась глазами на Гарри, который, сидя на диване, оживленно болтал о чем-то с Ноттом.","[['Гермиона', 'гермиона', 'NOUN'], ['неуверенно', 'неуверенно', 'ADVB'], ['шагнула', 'шагнуть', 'VERB'], ['следом', 'следом', 'ADVB'], ['за', 'за', 'PREP'], ['ним', 'он', 'NPRO'], ['вглубь', 'вглубь', 'ADVB'], ['зеленой', 'зелёный', 'ADJ'], ['комнаты', 'комната', 'NOUN'], [',', ',', 'None'], ['и', 'и', 'CONJ'], ['тут', 'тут', 'ADVB'], ['же', 'же', 'PRCL'], ['наткнулась', 'наткнуться', 'VERB'], ['глазами', 'глаз', 'NOUN'], ['на', 'на', 'PREP'], ['Гарри', 'гарри', 'NOUN'], [',', ',', 'None'], ['который', 'который', 'ADJ'], [',', ',', 'None'], ['сидя', 'сидеть', 'GRND'], ['на', 'на', 'PREP'], ['диване', 'диван', 'NOUN'], [',', ',', 'None'], ['оживленно', 'оживлённо', 'ADVB'], ['болтал', 'болтать', 'VERB'], ['о', 'о', 'PREP'], ['чем-то', 'что-то', 'NPRO'], ['с', 'с', 'PREP'], ['Ноттом', 'ноттом', 'NOUN'], ['.', '.', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
"Малфой со скучающим лицом расположился вдалеке у камина и снова листал какую-то книгу, но теперь ее это нисколько не волновало.","[['Малфой', 'малфа', 'NOUN'], ['со', 'с', 'PREP'], ['скучающим', 'скучать', 'PRT'], ['лицом', 'лицо', 'NOUN'], ['расположился', 'расположиться', 'VERB'], ['вдалеке', 'вдалеке', 'ADVB'], ['у', 'у', 'PREP'], ['камина', 'камин', 'NOUN'], ['и', 'и', 'CONJ'], ['снова', 'снова', 'ADVB'], ['листал', 'листать', 'VERB'], ['какую-то', 'какой-то', 'ADJ'], ['книгу', 'книга', 'NOUN'], [',', ',', 'None'], ['но', 'но', 'CONJ'], ['теперь', 'теперь', 'ADVB'], ['ее', 'она', 'NPRO'], ['это', 'это', 'PRCL'], ['нисколько', 'нисколько', 'ADVB'], ['не', 'не', 'PRCL'], ['волновало', 'волновать', 'VERB'], ['.', '.', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
"— Гарри, я хочу тебе что-то сказать, — выпалила она.","[['—', '—', 'None'], ['Гарри', 'гарри', 'NOUN'], [',', ',', 'None'], ['я', 'я', 'NPRO'], ['хочу', 'хотеть', 'VERB'], ['тебе', 'ты', 'NPRO'], ['что-то', 'что-то', 'NPRO'], ['сказать', 'сказать', 'VERB'], [',', ',', 'None'], ['—', '—', 'None'], ['выпалила', 'выпалить', 'VERB'], ['она', 'она', 'NPRO'], ['.', '.', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
"Гарри кивнул Нотту, нехотя поднялся с места и подошел к ней, заранее хмурясь.","[['Гарри', 'гарри', 'NOUN'], ['кивнул', 'кивнуть', 'VERB'], ['Нотту', 'нотт', 'NOUN'], [',', ',', 'None'], ['нехотя', 'нехотя', 'ADVB'], ['поднялся', 'подняться', 'VERB'], ['с', 'с', 'PREP'], ['места', 'место', 'NOUN'], ['и', 'и', 'CONJ'], ['подошел', 'подойти', 'VERB'], ['к', 'к', 'PREP'], ['ней', 'она', 'NPRO'], [',', ',', 'None'], ['заранее', 'заранее', 'ADVB'], ['хмурясь', 'хмуриться', 'GRND'], ['.', '.', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
"— Вначале ты меня послушай, Гермиона, — решительно сказал он: — Я тоже хочу тебе кое-что сказать.","[['—', '—', 'None'], ['Вначале', 'вначале', 'ADVB'], ['ты', 'ты', 'NPRO'], ['меня', 'я', 'NPRO'], ['послушай', 'послушать', 'VERB'], [',', ',', 'None'], ['Гермиона', 'гермиона', 'NOUN'], [',', ',', 'None'], ['—', '—', 'None'], ['решительно', 'решительно', 'ADVB'], ['сказал', 'сказать', 'VERB'], ['он', 'он', 'NPRO'], [':', ':', 'None'], ['—', '—', 'None'], ['Я', 'я', 'NPRO'], ['тоже', 'тоже', 'ADVB'], ['хочу', 'хотеть', 'VERB'], ['тебе', 'ты', 'NPRO'], ['кое-что', 'кое-что', 'NPRO'], ['сказать', 'сказать', 'VERB'], ['.', '.', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
Мы с Драко этим летом поженимся.,"[['Мы', 'мы', 'NPRO'], ['с', 'с', 'PREP'], ['Драко', 'драко', 'NOUN'], ['этим', 'это', 'NPRO'], ['летом', 'летом', 'ADVB'], ['поженимся', 'пожениться', 'VERB'], ['.', '.', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
"И я ничего не хочу больше слышать о том, что он мне не подходит.","[['И', 'и', 'CONJ'], ['я', 'я', 'NPRO'], ['ничего', 'ничто', 'NPRO'], ['не', 'не', 'PRCL'], ['хочу', 'хотеть', 'VERB'], ['больше', 'большой', 'COMP'], ['слышать', 'слышать', 'VERB'], ['о', 'о', 'PREP'], ['том', 'тот', 'ADJ'], [',', ',', 'None'], ['что', 'что', 'CONJ'], ['он', 'он', 'NPRO'], ['мне', 'я', 'NPRO'], ['не', 'не', 'PRCL'], ['подходит', 'подходить', 'VERB'], ['.', '.', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
"Он напряженно смотрел на нее, ожидая реакции, и совершенно обомлел, когда она молча кинулась ему на шею.","[['Он', 'он', 'NPRO'], ['напряженно', 'напряжённо', 'ADVB'], ['смотрел', 'смотреть', 'VERB'], ['на', 'на', 'PREP'], ['нее', 'нея', 'NOUN'], [',', ',', 'None'], ['ожидая', 'ожидать', 'GRND'], ['реакции', 'реакция', 'NOUN'], [',', ',', 'None'], ['и', 'и', 'CONJ'], ['совершенно', 'совершенно', 'ADVB'], ['обомлел', 'обомлеть', 'VERB'], [',', ',', 'None'], ['когда', 'когда', 'CONJ'], ['она', 'она', 'NPRO'], ['молча', 'молча', 'ADVB'], ['кинулась', 'кинуться', 'VERB'], ['ему', 'он', 'NPRO'], ['на', 'на', 'PREP'], ['шею', 'шея', 'NOUN'], ['.', '.', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
"— Что с тобой? — недоуменно спросил он, осторожно обнимая ее в ответ.","[['—', '—', 'None'], ['Что', 'что', 'CONJ'], ['с', 'с', 'PREP'], ['тобой', 'ты', 'NPRO'], ['?', '?', 'None'], ['—', '—', 'None'], ['недоуменно', 'недоуменный', 'ADJ'], ['спросил', 'спросить', 'VERB'], ['он', 'он', 'NPRO'], [',', ',', 'None'], ['осторожно', 'осторожно', 'ADVB'], ['обнимая', 'обнимать', 'GRND'], ['ее', 'она', 'NPRO'], ['в', 'в', 'PREP'], ['ответ', 'ответ', 'NOUN'], ['.', '.', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
"— Я рада, Гарри.","[['—', '—', 'None'], ['Я', 'я', 'NPRO'], ['рада', 'рада', 'NOUN'], [',', ',', 'None'], ['Гарри', 'гарри', 'NOUN'], ['.', '.', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
"Я так за вас рада, — Гермиона смахнула с ресниц выступившие слезы.","[['Я', 'я', 'NPRO'], ['так', 'так', 'CONJ'], ['за', 'за', 'PREP'], ['вас', 'вы', 'NPRO'], ['рада', 'рада', 'NOUN'], [',', ',', 'None'], ['—', '—', 'None'], ['Гермиона', 'гермиона', 'NOUN'], ['смахнула', 'смахнуть', 'VERB'], ['с', 'с', 'PREP'], ['ресниц', 'ресница', 'NOUN'], ['выступившие', 'выступить', 'PRT'], ['слезы', 'слеза', 'NOUN'], ['.', '.', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
"— Эй, Поттер, а ну хватит лапать мою девушку, — к милующейся парочке решительно подошел Забини.","[['—', '—', 'None'], ['Эй', 'эй', 'INTJ'], [',', ',', 'None'], ['Поттер', 'поттер', 'NOUN'], [',', ',', 'None'], ['а', 'а', 'CONJ'], ['ну', 'ну', 'PRCL'], ['хватит', 'хватить', 'VERB'], ['лапать', 'лапать', 'VERB'], ['мою', 'мой', 'ADJ'], ['девушку', 'девушка', 'NOUN'], [',', ',', 'None'], ['—', '—', 'None'], ['к', 'к', 'PREP'], ['милующейся', 'миловаться', 'PRT'], ['парочке', 'парочка', 'NOUN'], ['решительно', 'решительно', 'ADVB'], ['подошел', 'подойти', 'VERB'], ['Забини', 'забиня', 'NOUN'], ['.', '.', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
— С каких это пор она твоя девушка?,"[['—', '—', 'None'], ['С', 'с', 'PREP'], ['каких', 'какой', 'ADJ'], ['это', 'это', 'PRCL'], ['пор', 'пора', 'NOUN'], ['она', 'она', 'NPRO'], ['твоя', 'твой', 'ADJ'], ['девушка', 'девушка', 'NOUN'], ['?', '?', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
— Гарри привычно встал на защиту подруги.,"[['—', '—', 'None'], ['Гарри', 'гарри', 'NOUN'], ['привычно', 'привычно', 'ADVB'], ['встал', 'встать', 'VERB'], ['на', 'на', 'PREP'], ['защиту', 'защита', 'NOUN'], ['подруги', 'подруга', 'NOUN'], ['.', '.', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
"Блейз невозмутимо посмотрел на круглые настенные часы, обвитые серебристой змейкой, и усмехнулся.","[['Блейз', 'блейза', 'NOUN'], ['невозмутимо', 'невозмутимо', 'ADVB'], ['посмотрел', 'посмотреть', 'VERB'], ['на', 'на', 'PREP'], ['круглые', 'круглый', 'ADJ'], ['настенные', 'настенный', 'ADJ'], ['часы', 'часы', 'NOUN'], [',', ',', 'None'], ['обвитые', 'обвить', 'PRT'], ['серебристой', 'серебристый', 'ADJ'], ['змейкой', 'змейка', 'NOUN'], [',', ',', 'None'], ['и', 'и', 'CONJ'], ['усмехнулся', 'усмехнуться', 'VERB'], ['.', '.', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
"— Да уже минут пять, — небрежно сообщил он.","[['—', '—', 'None'], ['Да', 'да', 'PRCL'], ['уже', 'уже', 'ADVB'], ['минут', 'минута', 'NOUN'], ['пять', 'пять', 'NUMR'], [',', ',', 'None'], ['—', '—', 'None'], ['небрежно', 'небрежно', 'ADVB'], ['сообщил', 'сообщить', 'VERB'], ['он', 'он', 'NPRO'], ['.', '.', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
"— Гермиона, он говорит правду?","[['—', '—', 'None'], ['Гермиона', 'гермиона', 'NOUN'], [',', ',', 'None'], ['он', 'он', 'NPRO'], ['говорит', 'говорить', 'VERB'], ['правду', 'правда', 'NOUN'], ['?', '?', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
— Гарри вопросительно посмотрел на Гермиону.,"[['—', '—', 'None'], ['Гарри', 'гарри', 'NOUN'], ['вопросительно', 'вопросительно', 'ADVB'], ['посмотрел', 'посмотреть', 'VERB'], ['на', 'на', 'PREP'], ['Гермиону', 'гермиона', 'NOUN'], ['.', '.', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
"— Кажется, да, — она кинула смущенный взгляд на ухмыляющегося Забини.","[['—', '—', 'None'], ['Кажется', 'кажется', 'CONJ'], [',', ',', 'None'], ['да', 'да', 'PRCL'], [',', ',', 'None'], ['—', '—', 'None'], ['она', 'она', 'NPRO'], ['кинула', 'кинуть', 'VERB'], ['смущенный', 'смутить', 'PRT'], ['взгляд', 'взгляд', 'NOUN'], ['на', 'на', 'PREP'], ['ухмыляющегося', 'ухмыляться', 'PRT'], ['Забини', 'забиня', 'NOUN'], ['.', '.', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
— И он тебе в самом деле нравится?,"[['—', '—', 'None'], ['И', 'и', 'CONJ'], ['он', 'он', 'NPRO'], ['тебе', 'ты', 'NPRO'], ['в', 'в', 'PREP'], ['самом', 'самый', 'ADJ'], ['деле', 'дело', 'NOUN'], ['нравится', 'нравиться', 'VERB'], ['?', '?', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
"— Поттер встревоженно смотрел на нее, словно раздумывая, благословлять их союз или нет.","[['—', '—', 'None'], ['Поттер', 'поттер', 'NOUN'], ['встревоженно', 'встревоженно', 'ADVB'], ['смотрел', 'смотреть', 'VERB'], ['на', 'на', 'PREP'], ['нее', 'нея', 'NOUN'], [',', ',', 'None'], ['словно', 'словно', 'CONJ'], ['раздумывая', 'раздумывать', 'GRND'], [',', ',', 'None'], ['благословлять', 'благословлять', 'VERB'], ['их', 'они', 'NPRO'], ['союз', 'союз', 'NOUN'], ['или', 'или', 'CONJ'], ['нет', 'нет', 'PRED'], ['.', '.', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
"— Ну, не то чтобы, — Гермиона отчаянно покраснела, взглянула на огорченное лицо Блейза и тут же исправилась: —  Просто я не смогла устоять.","[['—', '—', 'None'], ['Ну', 'ну', 'PRCL'], [',', ',', 'None'], ['не', 'не', 'PRCL'], ['то', 'то', 'CONJ'], ['чтобы', 'чтобы', 'CONJ'], [',', ',', 'None'], ['—', '—', 'None'], ['Гермиона', 'гермиона', 'NOUN'], ['отчаянно', 'отчаянно', 'ADVB'], ['покраснела', 'покраснеть', 'VERB'], [',', ',', 'None'], ['взглянула', 'взглянуть', 'VERB'], ['на', 'на', 'PREP'], ['огорченное', 'огорчить', 'PRT'], ['лицо', 'лицо', 'NOUN'], ['Блейза', 'блейза', 'NOUN'], ['и', 'и', 'CONJ'], ['тут', 'тут', 'ADVB'], ['же', 'же', 'PRCL'], ['исправилась', 'исправиться', 'VERB'], [':', ':', 'None'], ['—', '—', 'None'], ['Просто', 'просто', 'PRCL'], ['я', 'я', 'NPRO'], ['не', 'не', 'PRCL'], ['смогла', 'смочь', 'VERB'], ['устоять', 'устоять', 'VERB'], ['.', '.', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
У него такие глаза…,"[['У', 'у', 'PREP'], ['него', 'он', 'NPRO'], ['такие', 'такой', 'ADJ'], ['глаза…', 'глаза…', 'None']]",https://ficbook.net/readfic/3295719,tuuli-veter,У него такие глаза
"Гарри крепко сжимает палочку в кармане мантии и с трудом сдерживается, чтобы не заскрипеть зубами.","[['Гарри', 'гарри', 'NOUN'], ['крепко', 'крепко', 'ADVB'], ['сжимает', 'сжимать', 'VERB'], ['палочку', 'палочка', 'NOUN'], ['в', 'в', 'PREP'], ['кармане', 'карман', 'NOUN'], ['мантии', 'мантия', 'NOUN'], ['и', 'и', 'CONJ'], ['с', 'с', 'PREP'], ['трудом', 'труд', 'NOUN'], ['сдерживается', 'сдерживаться', 'VERB'], [',', ',', 'None'], ['чтобы', 'чтобы', 'CONJ'], ['не', 'не', 'PRCL'], ['заскрипеть', 'заскрипеть', 'VERB'], ['зубами', 'зуб', 'NOUN'], ['.', '.', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
Ну почему именно ему так не везет по жизни?,"[['Ну', 'ну', 'PRCL'], ['почему', 'почему', 'ADVB'], ['именно', 'именно', 'PRCL'], ['ему', 'он', 'NPRO'], ['так', 'так', 'CONJ'], ['не', 'не', 'PRCL'], ['везет', 'везти', 'VERB'], ['по', 'по', 'PREP'], ['жизни', 'жизнь', 'NOUN'], ['?', '?', 'None']]",https://ficbook.net/readfic/1321793,Leksa Hikari,Уже не сбежать
